"responseID","sentenceID","rating"
"R_1LfragNrRQslSCh","1002","1"
"R_1LfragNrRQslSCh","1007","1"
"R_8A0rWpqbTfcZFrf","1002","2"
"R_8A0rWpqbTfcZFrf","1007","3"
"R_808AwhHP34Qkzat","1002","1"
"R_808AwhHP34Qkzat","1007","3"
"R_0SWDOSirAkx4zNr","1002","NA"
"R_0SWDOSirAkx4zNr","1007","NA"
"R_3UV2BAhl5Te6v5P","1002","NA"
"R_3UV2BAhl5Te6v5P","1007","NA"
"R_8ofn7tWsspSvcRD","1002","NA"
"R_8ofn7tWsspSvcRD","1007","NA"
"R_6htilxnSPyJ7i8B","1002","NA"
"R_6htilxnSPyJ7i8B","1007","NA"
"R_7O02JsKioPHtCqF","1002","NA"
"R_7O02JsKioPHtCqF","1007","NA"
"R_1KWblRB3kXbQLHv","1002","NA"
"R_1KWblRB3kXbQLHv","1007","NA"
"R_9KzOwod9EPkFNLT","1002","NA"
"R_9KzOwod9EPkFNLT","1007","NA"
"R_0dYJlFluLf6aIo5","1002","NA"
"R_0dYJlFluLf6aIo5","1007","NA"
"R_3BKhrnRTyOuy7jL","1002","NA"
"R_3BKhrnRTyOuy7jL","1007","NA"
"R_3lo1rjMFnrnAAnz","1002","NA"
"R_3lo1rjMFnrnAAnz","1007","NA"
"R_d6lGsIZsYp8bddj","1002","NA"
"R_d6lGsIZsYp8bddj","1007","NA"
"R_bNNP9aLTIcLrqwR","1002","NA"
"R_bNNP9aLTIcLrqwR","1007","NA"
"R_8B7Q9h8JN6Hvy97","1002","NA"
"R_8B7Q9h8JN6Hvy97","1007","NA"
"R_4GUvd6dVpirWS57","1002","NA"
"R_4GUvd6dVpirWS57","1007","NA"
"R_88nQ0r4tzY2wMV7","1002","NA"
"R_88nQ0r4tzY2wMV7","1007","NA"
"R_25oOTCgefu1Z7tH","1002","NA"
"R_25oOTCgefu1Z7tH","1007","NA"
"R_0HWvf6N5y7wLvlX","1002","NA"
"R_0HWvf6N5y7wLvlX","1007","NA"
"R_88plDtjJh0ywg9D","1002","NA"
"R_88plDtjJh0ywg9D","1007","NA"
"R_enfbpc7A0TjSH4N","1002","NA"
"R_enfbpc7A0TjSH4N","1007","NA"
"R_3lpkymCtgXNPqD3","1002","NA"
"R_3lpkymCtgXNPqD3","1007","5"
"R_5BJiT6XjAZTc2Hj","1002","NA"
"R_5BJiT6XjAZTc2Hj","1007","NA"
"R_1XrBhYkIakDbf0x","1002","4"
"R_1XrBhYkIakDbf0x","1007","4"
"R_2af6SwXMCnhMmZD","1002","NA"
"R_2af6SwXMCnhMmZD","1007","NA"
"R_aYrMz7Bj9mmh4TX","1002","2"
"R_aYrMz7Bj9mmh4TX","1007","2"
"R_8CHgd71wItcaOZn","1002","3"
"R_8CHgd71wItcaOZn","1007","2"
"R_9NCd2O9qcSDL9l3","1002","NA"
"R_9NCd2O9qcSDL9l3","1007","NA"
"R_0qZxlDxx7WD4G21","1002","2"
"R_0qZxlDxx7WD4G21","1007","3"
"R_0AraKysUpfohnQF","1002","2"
"R_0AraKysUpfohnQF","1007","2"
"R_2uf6VqDNWOuZjLf","1002","NA"
"R_2uf6VqDNWOuZjLf","1007","NA"
"R_08SpFe3oizWHTWB","1002","5"
"R_08SpFe3oizWHTWB","1007","5"
"R_0NHUidjQnLQxr3T","1002","1"
"R_0NHUidjQnLQxr3T","1007","1"
"R_cwMjOwghQvSTvE1","1002","1"
"R_cwMjOwghQvSTvE1","1007","1"
"R_7OMjV1FRjHveuj3","1002","3"
"R_7OMjV1FRjHveuj3","1007","1"
"R_3xxhHDL11343Z41","1002","NA"
"R_3xxhHDL11343Z41","1007","NA"
"R_413dLt9JFUyfQdn","1002","1"
"R_413dLt9JFUyfQdn","1007","1"
"R_3skmhi6yhjJt2Qd","1002","NA"
"R_3skmhi6yhjJt2Qd","1007","NA"
"R_4NnmipDaAifuhqB","1002","5"
"R_4NnmipDaAifuhqB","1007","1"
"R_a36sywwT9bNjQjP","1002","NA"
"R_a36sywwT9bNjQjP","1007","NA"
"R_a01OdbOXZY4Cksd","1002","NA"
"R_a01OdbOXZY4Cksd","1007","NA"
"R_0OOqdeKI87GiiJn","1002","NA"
"R_0OOqdeKI87GiiJn","1007","NA"
"R_d4lhWLKpOihTVit","1002","NA"
"R_d4lhWLKpOihTVit","1007","NA"
"R_5jYTp0f93Jm7myp","1002","NA"
"R_5jYTp0f93Jm7myp","1007","NA"
"R_3VO6VDxCS0zpG7P","1002","1"
"R_3VO6VDxCS0zpG7P","1007","1"
"R_1MHN2VWnSdGWTCR","1002","NA"
"R_1MHN2VWnSdGWTCR","1007","NA"
"R_0v7jjtwIVrcY7vn","1002","4"
"R_0v7jjtwIVrcY7vn","1007","2"
"R_5iQGEXA23AMAdh3","1002","NA"
"R_5iQGEXA23AMAdh3","1007","NA"
"R_3CPlp4edSwf9pXv","1002","NA"
"R_3CPlp4edSwf9pXv","1007","NA"
"R_bDFa1sVPXEA7XOB","1002","NA"
"R_bDFa1sVPXEA7XOB","1007","NA"
"R_5dbk1HbeWfYB09f","1002","NA"
"R_5dbk1HbeWfYB09f","1007","NA"
"R_7Vyuom1Y7hyjIj3","1002","NA"
"R_7Vyuom1Y7hyjIj3","1007","NA"
"R_bfMgE9yzyMz2bxH","1002","4"
"R_bfMgE9yzyMz2bxH","1007","4"
"R_3fok451mKNIQtz7","1002","NA"
"R_3fok451mKNIQtz7","1007","NA"
"R_0HA2i3263nlKpGB","1002","NA"
"R_0HA2i3263nlKpGB","1007","NA"
"R_3y4361oABsAKQS1","1002","1"
"R_3y4361oABsAKQS1","1007","1"
"R_0x3eMsSBFpsDZXf","1002","NA"
"R_0x3eMsSBFpsDZXf","1007","NA"
"R_dnEZbTWO6mL8k73","1002","2"
"R_dnEZbTWO6mL8k73","1007","1"
"R_a99sv5EsSfX3I6p","1002","NA"
"R_a99sv5EsSfX3I6p","1007","NA"
"R_eOREJ2eKHdtp4Gh","1002","3"
"R_eOREJ2eKHdtp4Gh","1007","2"
"R_3JaOni3keMld8wJ","1002","5"
"R_3JaOni3keMld8wJ","1007","5"
"R_7X2shWCDf3te5Wl","1002","NA"
"R_7X2shWCDf3te5Wl","1007","NA"
"R_bk1P3IyCxo06KDX","1002","3"
"R_bk1P3IyCxo06KDX","1007","2"
"R_4YpbZRosSoZOmTb","1002","5"
"R_4YpbZRosSoZOmTb","1007","5"
"R_6DrVzDI7dqIY3oV","1002","NA"
"R_6DrVzDI7dqIY3oV","1007","NA"
"R_88GBarK0OBa6hEN","1002","2"
"R_88GBarK0OBa6hEN","1007","2"
"R_1WVuzb8reHSGhmJ","1002","1"
"R_1WVuzb8reHSGhmJ","1007","1"
"R_726KRtSGske1zY9","1002","5"
"R_726KRtSGske1zY9","1007","5"
"R_81SBo7itqjglQnr","1002","2"
"R_81SBo7itqjglQnr","1007","2"
"R_0qZSdb5WKI9NjO5","1002","1"
"R_0qZSdb5WKI9NjO5","1007","1"
"R_1LdtXh12x7boWdn","1002","2"
"R_1LdtXh12x7boWdn","1007","2"
"R_9oDyAiXR25vfXb7","1002","2"
"R_9oDyAiXR25vfXb7","1007","2"
"R_6yAphcfAiAerrx3","1002","1"
"R_6yAphcfAiAerrx3","1007","1"
"R_781qQQGFlARmlCd","1002","1"
"R_781qQQGFlARmlCd","1007","2"
"R_0HafEaBnQPDMmNL","1002","2"
"R_0HafEaBnQPDMmNL","1007","1"
"R_bg6JfC4fOZ5NLr7","1002","2"
"R_bg6JfC4fOZ5NLr7","1007","2"
"R_3dwr1ZlLU1sD3Lv","1002","4"
"R_3dwr1ZlLU1sD3Lv","1007","4"
"R_b2ufIyuuR8vQhQ9","1002","4"
"R_b2ufIyuuR8vQhQ9","1007","3"
"R_abHrW0ypcsqyL8V","1002","1"
"R_abHrW0ypcsqyL8V","1007","2"
"R_ebyWtU7bTm7JdnD","1002","3"
"R_ebyWtU7bTm7JdnD","1007","2"
"R_d5nFh9ZlbCtYAip","1002","1"
"R_d5nFh9ZlbCtYAip","1007","1"
"R_b3l3abQ48dmh78N","1002","5"
"R_b3l3abQ48dmh78N","1007","3"
"R_6LnTHd0w64xJ0jP","1002","1"
"R_6LnTHd0w64xJ0jP","1007","2"
"R_29nmGCLoGwdThYh","1002","5"
"R_29nmGCLoGwdThYh","1007","4"
"R_26rP32DXkgfMiSF","1002","4"
"R_26rP32DXkgfMiSF","1007","3"
"R_9Z9WY8gl4BoZL5b","1002","5"
"R_9Z9WY8gl4BoZL5b","1007","5"
"R_d0FesCXl4LgzE9v","1002","1"
"R_d0FesCXl4LgzE9v","1007","1"
"R_55XwqbCjglxxpxH","1002","1"
"R_55XwqbCjglxxpxH","1007","1"
"R_245aDZ28dSlX6yF","1002","4"
"R_245aDZ28dSlX6yF","1007","2"
"R_0reg0AoSKPEWhKZ","1002","2"
"R_0reg0AoSKPEWhKZ","1007","2"
"R_eg677AcNXFd7vdr","1002","5"
"R_eg677AcNXFd7vdr","1007","3"
"R_0vPtmVqynuomstL","1002","5"
"R_0vPtmVqynuomstL","1007","4"
"R_9uxjRpOVkTkj9kN","1002","3"
"R_9uxjRpOVkTkj9kN","1007","3"
"R_29bBoy6u4Csz3Df","1002","1"
"R_29bBoy6u4Csz3Df","1007","1"
"R_eESSmPgCljwjlMV","1002","3"
"R_eESSmPgCljwjlMV","1007","1"
"R_0fA5pK6xI8P46Z7","1002","4"
"R_0fA5pK6xI8P46Z7","1007","4"
"R_86zXirICiI0idjT","1002","1"
"R_86zXirICiI0idjT","1007","1"
"R_6xO9FtldGKNgwtv","1002","2"
"R_6xO9FtldGKNgwtv","1007","2"
"R_6PQFf6f3ZeDkHB3","1002","2"
"R_6PQFf6f3ZeDkHB3","1007","2"
"R_7R0ofXhxvYAD8Hz","1002","4"
"R_7R0ofXhxvYAD8Hz","1007","4"
"R_bxAbb2iLonja23P","1002","4"
"R_bxAbb2iLonja23P","1007","5"
"R_cBGzAQih2gQllHv","1002","2"
"R_cBGzAQih2gQllHv","1007","1"
"R_3Q4TrS7P0YJauqN","1002","4"
"R_3Q4TrS7P0YJauqN","1007","4"
"R_3ITpVFQULmLpkJn","1002","5"
"R_3ITpVFQULmLpkJn","1007","4"
"R_eu1g6uTNicePZnD","1002","3"
"R_eu1g6uTNicePZnD","1007","1"
"R_7OhZic8Ja0pPZY1","1002","3"
"R_7OhZic8Ja0pPZY1","1007","3"
"R_4ME1kWjZC59FmTz","1002","5"
"R_4ME1kWjZC59FmTz","1007","5"
"R_escuqpGnTHdmuFf","1002","1"
"R_escuqpGnTHdmuFf","1007","1"
"R_3duAGqvgODvXceF","1002","1"
"R_3duAGqvgODvXceF","1007","1"
"R_b0Ye5vTIg3LnGcd","1002","5"
"R_b0Ye5vTIg3LnGcd","1007","5"
"R_b1thZPpkiLyZDZX","1002","1"
"R_b1thZPpkiLyZDZX","1007","1"
"R_9Ae9WJDb4joWou1","1002","3"
"R_9Ae9WJDb4joWou1","1007","2"
"R_aVGgNjl7CBCwoT3","1002","3"
"R_aVGgNjl7CBCwoT3","1007","4"
"R_bQwTFDHPZWNAWcR","1002","3"
"R_bQwTFDHPZWNAWcR","1007","3"
"R_bJibFqBT7TMJnlb","1002","4"
"R_bJibFqBT7TMJnlb","1007","3"
"R_7NXmivFS13E5E6F","1002","1"
"R_7NXmivFS13E5E6F","1007","1"
"R_0rINyDr5xVXYknz","1002","1"
"R_0rINyDr5xVXYknz","1007","1"
"R_6yc2g0m0yIEY2fH","1002","1"
"R_6yc2g0m0yIEY2fH","1007","1"
"R_55UYDOdbivb6ab3","1002","4"
"R_55UYDOdbivb6ab3","1007","2"
"R_5mBO4FykCBIzs69","1002","5"
"R_5mBO4FykCBIzs69","1007","5"
"R_cUWXXUnhE8cYbNb","1002","2"
"R_cUWXXUnhE8cYbNb","1007","3"
"R_erqCiZgHiWDi2fH","1002","1"
"R_erqCiZgHiWDi2fH","1007","1"
"R_1Hqm9mpp7erKFBr","1002","4"
"R_1Hqm9mpp7erKFBr","1007","3"
"R_bKnFpeOszi5DzdH","1002","2"
"R_bKnFpeOszi5DzdH","1007","2"
"R_bOXbY7nI7b2n9PL","1002","3"
"R_bOXbY7nI7b2n9PL","1007","2"
"R_2f3TONPaYflYA9D","1002","2"
"R_2f3TONPaYflYA9D","1007","2"
"R_739PX3O3EFS7WBf","1002","4"
"R_739PX3O3EFS7WBf","1007","4"
"R_czHQqUM0avImF4F","1002","5"
"R_czHQqUM0avImF4F","1007","5"
"R_6h5GmwVenEDywjX","1002","1"
"R_6h5GmwVenEDywjX","1007","1"
"R_9Z8yPupFGVeXrWl","1002","2"
"R_9Z8yPupFGVeXrWl","1007","2"
"R_2ab1bY5VoYFu82V","1002","2"
"R_2ab1bY5VoYFu82V","1007","2"
"R_5C0OMD9BWxeFtHv","1002","3"
"R_5C0OMD9BWxeFtHv","1007","3"
"R_bCymr6rhGp920cJ","1002","1"
"R_bCymr6rhGp920cJ","1007","3"
"R_56mGxpSIUKGMYtv","1002","3"
"R_56mGxpSIUKGMYtv","1007","2"
"R_6hVIDsyJJ3rxl8F","1002","3"
"R_6hVIDsyJJ3rxl8F","1007","4"
"R_b0YJwlKKzIPn1A1","1002","4"
"R_b0YJwlKKzIPn1A1","1007","3"
"R_9uxtUBmQhd7mis5","1002","5"
"R_9uxtUBmQhd7mis5","1007","3"
"R_8DpPG4b9JQlogL3","1002","1"
"R_8DpPG4b9JQlogL3","1007","1"
"R_b2wVcvxJM3Anpml","1002","1"
"R_b2wVcvxJM3Anpml","1007","1"
"R_2tuvEf7woFmFUnb","1002","3"
"R_2tuvEf7woFmFUnb","1007","2"
"R_4Z87AfXxHOqCcwl","1002","1"
"R_4Z87AfXxHOqCcwl","1007","1"
"R_6sprHefb5WVbpyt","1002","1"
"R_6sprHefb5WVbpyt","1007","2"
"R_0f9WtHwGkYTGM0l","1002","5"
"R_0f9WtHwGkYTGM0l","1007","5"
"R_0j4PmcWJtrn0rlz","1002","3"
"R_0j4PmcWJtrn0rlz","1007","4"
"R_6EudqEe8BGUofTD","1002","2"
"R_6EudqEe8BGUofTD","1007","2"
"R_dnEHv9glK9yehYp","1002","2"
"R_dnEHv9glK9yehYp","1007","2"
"R_8GJ7s799meoEUgR","1002","1"
"R_8GJ7s799meoEUgR","1007","2"
"R_6rjFZJlHgSBaLZP","1002","2"
"R_6rjFZJlHgSBaLZP","1007","3"
"R_8IJ9T8WabNGPiTP","1002","2"
"R_8IJ9T8WabNGPiTP","1007","3"
"R_2fQokFgNN6pngyx","1002","3"
"R_2fQokFgNN6pngyx","1007","3"
"R_00L2sWtosZT0Bxj","1002","1"
"R_00L2sWtosZT0Bxj","1007","1"
"R_1zwVZCj0hgoUjlj","1002","5"
"R_1zwVZCj0hgoUjlj","1007","5"
"R_8BrIdL8gCtOBgXj","1002","2"
"R_8BrIdL8gCtOBgXj","1007","2"
"R_3eByzz733ZTFtWJ","1002","4"
"R_3eByzz733ZTFtWJ","1007","1"
"R_bEey3Uo0PHqbAC9","1002","5"
"R_bEey3Uo0PHqbAC9","1007","2"
"R_9KnQcoQElVYefZ3","1002","3"
"R_9KnQcoQElVYefZ3","1007","3"
"R_a4WhRVeoueLt3vv","1002","2"
"R_a4WhRVeoueLt3vv","1007","3"
"R_a3L4Z4mQoHDTJCR","1002","3"
"R_a3L4Z4mQoHDTJCR","1007","4"
"R_bCVSmZyYWfqJxWd","1002","3"
"R_bCVSmZyYWfqJxWd","1007","3"
"R_e9ZViHRpoooiAqF","1002","2"
"R_e9ZViHRpoooiAqF","1007","3"
"R_79WycnW7yWzAtlr","1002","4"
"R_79WycnW7yWzAtlr","1007","4"
"R_2njFfy3UC5CclGl","1002","2"
"R_2njFfy3UC5CclGl","1007","3"
"R_er266xCmfLZsCJD","1002","3"
"R_er266xCmfLZsCJD","1007","1"
"R_bQ557G9hq7QJ9T7","1002","2"
"R_bQ557G9hq7QJ9T7","1007","1"
"R_8eS2KHohVeiWWlD","1002","1"
"R_8eS2KHohVeiWWlD","1007","1"
"R_3CNYADfFgiVEKhf","1002","3"
"R_3CNYADfFgiVEKhf","1007","3"
"R_cZ38pQdfFIkGJvf","1002","3"
"R_cZ38pQdfFIkGJvf","1007","3"
"R_1ZBcwxMXX15PZzL","1002","1"
"R_1ZBcwxMXX15PZzL","1007","1"
"R_6KHzQzlEoMOiAuh","1002","3"
"R_6KHzQzlEoMOiAuh","1007","2"
"R_ai63BwGyi5NaBWR","1002","5"
"R_ai63BwGyi5NaBWR","1007","1"
"R_5j3ppu09JH7IUWp","1002","5"
"R_5j3ppu09JH7IUWp","1007","5"
"R_6Dns1lcLYdEEZ9P","1002","1"
"R_6Dns1lcLYdEEZ9P","1007","1"
"R_29UNqhyEYDgnyDj","1002","2"
"R_29UNqhyEYDgnyDj","1007","3"
"R_5dsN31gfda16ibz","1002","2"
"R_5dsN31gfda16ibz","1007","3"
"R_0llWe6KJGaiMAXX","1002","2"
"R_0llWe6KJGaiMAXX","1007","4"
"R_6KfDlEnzapSlvut","1002","1"
"R_6KfDlEnzapSlvut","1007","1"
"R_8GHjEWs8p3v6nPv","1002","4"
"R_8GHjEWs8p3v6nPv","1007","2"
"R_dnk21diSuuqnHtr","1002","2"
"R_dnk21diSuuqnHtr","1007","4"
"R_d57SthjBjfpSqUZ","1002","3"
"R_d57SthjBjfpSqUZ","1007","4"
"R_3lXZunwttFJIepv","1002","2"
"R_3lXZunwttFJIepv","1007","4"
"R_8CGVZNbyUIK7ssl","1002","3"
"R_8CGVZNbyUIK7ssl","1007","3"
"R_808E6TifIzVi7WJ","1002","5"
"R_808E6TifIzVi7WJ","1007","3"
"R_0fFhCPhK3SlQb2t","1002","4"
"R_0fFhCPhK3SlQb2t","1007","2"
"R_5aUx1Mm4Z3WH19r","1002","3"
"R_5aUx1Mm4Z3WH19r","1007","4"
"R_7OgoJFbzySzp9Yx","1002","2"
"R_7OgoJFbzySzp9Yx","1007","1"
"R_ah1SbcAF3ApF9lP","1002","5"
"R_ah1SbcAF3ApF9lP","1007","5"
"R_7Qle5u7EcMMpagR","1002","3"
"R_7Qle5u7EcMMpagR","1007","3"
"R_5ckMEJXg4eHkOGN","1002","2"
"R_5ckMEJXg4eHkOGN","1007","1"
"R_6xIq8bLkaJRRkHP","1002","1"
"R_6xIq8bLkaJRRkHP","1007","1"
"R_1GP4rAwuFEt4otv","1002","1"
"R_1GP4rAwuFEt4otv","1007","1"
"R_6EWtLAqosHgRvx3","1002","3"
"R_6EWtLAqosHgRvx3","1007","1"
"R_20tfb5cXoE5qO6V","1002","2"
"R_20tfb5cXoE5qO6V","1007","2"
"R_3fPRgUwGYMjxDYF","1002","2"
"R_3fPRgUwGYMjxDYF","1007","1"
"R_9SpA4hR870jh3oN","1002","2"
"R_9SpA4hR870jh3oN","1007","1"
"R_6XURPI5AJJELq9T","1002","5"
"R_6XURPI5AJJELq9T","1007","5"
"R_0JMDFiXabEt5vDv","1002","5"
"R_0JMDFiXabEt5vDv","1007","5"
"R_9TtuoNQewMjBWiF","1002","1"
"R_9TtuoNQewMjBWiF","1007","1"
"R_0rIsZa8oVDoExq5","1002","4"
"R_0rIsZa8oVDoExq5","1007","3"
"R_3fmN05bIMTL7Gkt","1002","2"
"R_3fmN05bIMTL7Gkt","1007","2"
"R_9pe8QiHviAgYt5H","1002","1"
"R_9pe8QiHviAgYt5H","1007","1"
"R_cTN165q5Vc0FUaN","1002","1"
"R_cTN165q5Vc0FUaN","1007","1"
"R_9Z8VkX3nszDUyxv","1002","3"
"R_9Z8VkX3nszDUyxv","1007","2"
"R_8B6yIumGAlaFt9r","1002","5"
"R_8B6yIumGAlaFt9r","1007","3"
"R_7PZ6e58euo3WlOB","1002","4"
"R_7PZ6e58euo3WlOB","1007","1"
"R_8uiQOLMVFoPAFRH","1002","2"
"R_8uiQOLMVFoPAFRH","1007","2"
"R_8uCfcwOe67qli6x","1002","2"
"R_8uCfcwOe67qli6x","1007","3"
"R_5gVQk3bT8exxAl7","1002","3"
"R_5gVQk3bT8exxAl7","1007","2"
"R_9AW9Nrsty4n7iuN","1002","2"
"R_9AW9Nrsty4n7iuN","1007","2"
"R_5hCWi5HyJuBxORf","1002","4"
"R_5hCWi5HyJuBxORf","1007","4"
"R_9EmjYXyMbaJkYZf","1002","1"
"R_9EmjYXyMbaJkYZf","1007","1"
"R_dgII9hYZfOUiObj","1002","2"
"R_dgII9hYZfOUiObj","1007","2"
"R_6rncDYxwI4do9A9","1002","5"
"R_6rncDYxwI4do9A9","1007","5"
"R_8jLmLPfUxxLscNT","1002","2"
"R_8jLmLPfUxxLscNT","1007","2"
"R_3w1Jya6vEkbcbgp","1002","3"
"R_3w1Jya6vEkbcbgp","1007","4"
"R_eeQj5hvZy1o4IqV","1002","2"
"R_eeQj5hvZy1o4IqV","1007","1"
"R_3n2tl081nihFVnT","1002","5"
"R_3n2tl081nihFVnT","1007","5"
"R_51O5LQ34eKU3jcp","1002","5"
"R_51O5LQ34eKU3jcp","1007","4"
"R_etBuR8GBYJD9dWJ","1002","5"
"R_etBuR8GBYJD9dWJ","1007","4"
"R_9Na7cYoEyAXLrIF","1002","1"
"R_9Na7cYoEyAXLrIF","1007","1"
"R_71ESbLamPRhF2v3","1002","3"
"R_71ESbLamPRhF2v3","1007","2"
"R_3Q0t8BFDjupxUY5","1002","2"
"R_3Q0t8BFDjupxUY5","1007","2"
"R_86bCw5YJ2pMLRxX","1002","2"
"R_86bCw5YJ2pMLRxX","1007","1"
"R_cUSf6Cnq9yyuLY1","1002","2"
"R_cUSf6Cnq9yyuLY1","1007","2"
"R_6hEUIS64L5Uy4fP","1002","1"
"R_6hEUIS64L5Uy4fP","1007","1"
"R_afKMbEYVsNMA8Bv","1002","5"
"R_afKMbEYVsNMA8Bv","1007","5"
"R_3OsMh6hQ31uyPtP","1002","3"
"R_3OsMh6hQ31uyPtP","1007","1"
"R_6hZRhNfjIr4Sm5T","1002","5"
"R_6hZRhNfjIr4Sm5T","1007","5"
"R_aVvasfgP4lbMXuR","1002","1"
"R_aVvasfgP4lbMXuR","1007","1"
"R_08SoVAnuBPYE6wZ","1002","1"
"R_08SoVAnuBPYE6wZ","1007","1"
"R_4OzKRjjzCG6jQWh","1002","5"
"R_4OzKRjjzCG6jQWh","1007","4"
"R_56WDS9MbbTPJKLP","1002","1"
"R_56WDS9MbbTPJKLP","1007","5"
"R_41p4guVdbHcviiF","1002","4"
"R_41p4guVdbHcviiF","1007","4"
"R_cFUx4r65lTWc1Ct","1002","5"
"R_cFUx4r65lTWc1Ct","1007","3"
"R_bKlV8Y5D1cYxV6B","1002","3"
"R_bKlV8Y5D1cYxV6B","1007","3"
"R_2gdlSQj2fguv2w5","1002","1"
"R_2gdlSQj2fguv2w5","1007","2"
"R_a9PNOxOHkgioGc5","1002","3"
"R_a9PNOxOHkgioGc5","1007","2"
"R_e5whltIAR9P5xEp","1002","1"
"R_e5whltIAR9P5xEp","1007","1"
"R_80np1gUNe6vy4WV","1002","1"
"R_80np1gUNe6vy4WV","1007","2"
"R_b4yFY285INYMFdb","1002","5"
"R_b4yFY285INYMFdb","1007","5"
"R_7WFw5GW5biHBJdj","1002","5"
"R_7WFw5GW5biHBJdj","1007","5"
"R_9ZkuCgyEQOLtutL","1002","1"
"R_9ZkuCgyEQOLtutL","1007","1"
"R_6zM6njt4w58tyVD","1002","4"
"R_6zM6njt4w58tyVD","1007","5"
"R_a62r5aKEk9SHaPb","1002","5"
"R_a62r5aKEk9SHaPb","1007","5"
"R_3r4tURPcRYtWCWh","1002","4"
"R_3r4tURPcRYtWCWh","1007","4"
"R_8BwWeAdCVBPFQpf","1002","5"
"R_8BwWeAdCVBPFQpf","1007","4"
"R_a8M7Jlik1FaorBj","1002","3"
"R_a8M7Jlik1FaorBj","1007","2"
"R_08RdSKBl3w7YMAJ","1002","3"
"R_08RdSKBl3w7YMAJ","1007","2"
"R_83bjpd0wFQb1z25","1002","2"
"R_83bjpd0wFQb1z25","1007","1"
"R_6RaxzcK4k05xxzL","1002","2"
"R_6RaxzcK4k05xxzL","1007","1"
"R_eESLzaYcNf3YxCd","1002","5"
"R_eESLzaYcNf3YxCd","1007","1"
"R_5zJ6IuDBWkK2Rq5","1002","1"
"R_5zJ6IuDBWkK2Rq5","1007","1"
"R_bNI5ZnmEV5Bx1at","1002","4"
"R_bNI5ZnmEV5Bx1at","1007","3"
"R_0BWdOWsghGSolal","1002","4"
"R_0BWdOWsghGSolal","1007","5"
"R_9sfGDTNbiwEhFAx","1002","2"
"R_9sfGDTNbiwEhFAx","1007","1"
"R_4UGfcx4pNbAoUzX","1002","2"
"R_4UGfcx4pNbAoUzX","1007","5"
"R_bl1yzG8O3JGel7v","1002","3"
"R_bl1yzG8O3JGel7v","1007","2"
"R_8oBgLVgJbHF4nbv","1002","5"
"R_8oBgLVgJbHF4nbv","1007","4"
"R_6ScOKESWdqe7h6l","1002","5"
"R_6ScOKESWdqe7h6l","1007","4"
"R_cZMqLDWw3zjZaHX","1002","3"
"R_cZMqLDWw3zjZaHX","1007","3"
"R_2bkhh7L1d3SzrdX","1002","2"
"R_2bkhh7L1d3SzrdX","1007","2"
"R_3ZWxWJJUkw9KzAh","1002","2"
"R_3ZWxWJJUkw9KzAh","1007","1"
"R_eUKvNtkNzQRMfjf","1002","4"
"R_eUKvNtkNzQRMfjf","1007","2"
"R_bvWOZ5e4UJAH3Wl","1002","1"
"R_bvWOZ5e4UJAH3Wl","1007","1"
"R_2cng23vhgCiy2LX","1002","3"
"R_2cng23vhgCiy2LX","1007","1"
"R_bmCruVWSlbiIpuJ","1002","2"
"R_bmCruVWSlbiIpuJ","1007","3"
"R_1SN67U0ZB0meGtn","1002","3"
"R_1SN67U0ZB0meGtn","1007","4"
"R_erMdMRAi5Ds0NPT","1002","5"
"R_erMdMRAi5Ds0NPT","1007","4"
"R_5jo5cBIQwNCyxbn","1002","1"
"R_5jo5cBIQwNCyxbn","1007","1"
"R_1NRIgXXjXTpbURD","1002","3"
"R_1NRIgXXjXTpbURD","1007","5"
"R_bayzVoOdX4k0bdz","1002","1"
"R_bayzVoOdX4k0bdz","1007","1"
"R_aaCoIi2Ennowgo5","1002","3"
"R_aaCoIi2Ennowgo5","1007","3"
"R_2s1166dWAU6fHsp","1002","5"
"R_2s1166dWAU6fHsp","1007","3"
"R_4HpC71yQokcg72t","1002","1"
"R_4HpC71yQokcg72t","1007","2"
"R_6oo3PqgBerWMyln","1002","4"
"R_6oo3PqgBerWMyln","1007","3"
"R_7PqcxLNUImHiBz7","1002","1"
"R_7PqcxLNUImHiBz7","1007","5"
"R_5mPM6cJKc67erw9","1002","2"
"R_5mPM6cJKc67erw9","1007","1"
"R_3NSasxiczBQwfEF","1002","1"
"R_3NSasxiczBQwfEF","1007","1"
"R_0SWe8UeGS0mB2Ml","1002","1"
"R_0SWe8UeGS0mB2Ml","1007","1"
"R_5tI11cCMcmMGERf","1002","1"
"R_5tI11cCMcmMGERf","1007","1"
"R_d0zmR17CENyeefb","1002","2"
"R_d0zmR17CENyeefb","1007","2"
"R_aVKNGX7sckNKgxn","1002","2"
"R_aVKNGX7sckNKgxn","1007","3"
"R_cCIrUzxMx1klkPj","1002","3"
"R_cCIrUzxMx1klkPj","1007","3"
"R_3xEUlV9FNdna0df","1002","1"
"R_3xEUlV9FNdna0df","1007","1"
"R_4VDNv7L6sI29M1v","1002","1"
"R_4VDNv7L6sI29M1v","1007","1"
"R_2c2PvLtXdkEwxxP","1002","3"
"R_2c2PvLtXdkEwxxP","1007","4"
"R_0qWGrx9mqtjI0jH","1002","3"
"R_0qWGrx9mqtjI0jH","1007","1"
"R_6WZYg1rYwDB4HD7","1002","5"
"R_6WZYg1rYwDB4HD7","1007","3"
